word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
сборная,0,0,0,0,0,0,0,0.194756593552449,0,0,0.03281605886449177,0,0,0,0,0,0.16888263676677703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
командный,0,0,0,0,0,0,0,0.08756118595635666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
соревнование,0,0,0,0,0,0,0,0.08756118595635666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
синхронный,0,0,0,0,0,0,0,0.08756118595635666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
плавание,0,0,0,0,0,0,0,0.08756118595635666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
проходить,0,0,0,0,0,0,0,0.07327547167064237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055903629976450445,0,0,0,0,0,0,0
совместить,0,0,0,0,0,0,0,0.08756118595635666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
россиянка,0,0,0,0,0,0,0,0.08756118595635666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
получить,0,0,0,0,0,0,0,0.05439078460082292,0,0,0,0,0,0,0,0,0,0,0.027104626763396148,0,0,0,0,0,0,0.028953962562241774,0,0,0.04130410178984845,0,0,0,0,0,0,0,0,0,0,0.02741163753038434
оценка,0,0,0,0,0,0,0,0.07327547167064237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055903629976450445,0,0,0,0,0,0,0
второй,0,0,0,0,0,0,0,0.12983772903496602,0,0,0,0,0,0,0,0,0,0.22156677808709732,0,0.03552399692693499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
место,0,0,0,0,0,0,0,0.0894080861984276,0,0,0,0,0.04242579922980392,0,0,0,0.03984028784537323,0.0393117229390602,0,0.02678919754867052,0.019369916168673954,0.06218956985152332,0,0,0,0,0,0,0,0.018318867917660592,0,0,0,0,0,0,0,0,0,0
занять,0,0,0,0,0,0,0,0.11797951476985617,0,0,0,0,0.055412812216816903,0,0,0,0.05146819482211742,0,0,0,0,0,0,0,0,0.030762547364979763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
белоруссия,0,0,0,0,0,0,0,0.07327547167064237,0,0,0,0,0.1367996504076598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
венгрия,0,0,0,0,0,0,0,0.08756118595635666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
москва,0,0,0,0,0,0,0,0.058989757384928086,0,0,0,0,0,0.032237750254335645,0,0,0,0,0,0,0,0,0,0,0.018638992903378355,0,0,0,0,0,0,0,0,0,0,0,0.17181006021871414,0,0,0
пресс-атташе,0,0,0,0,0,0,0,0,0.12789039081268805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
федерация,0,0,0,0,0,0,0,0,0.10884277176506901,0,0,0,0.1367996504076598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ффккр,0,0,0,0,0,0,0,0,0.06394519540634402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ольга,0,0,0,0,0,0,0,0,0.06394519540634402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ермолин,0,0,0,0,0,0,0,0,0.2557807816253761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
осудить,0,0,0,0,0,0,0,0,0.054421385882534506,0.07327547167064237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
известный,0,0,0,0,0,0,0,0,0.04489757635872498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030762547364979763,0,0,0,0,0,0,0.02393575073119711,0,0,0,0,0,0.025498706498239928,0
журналистка,0,0,0,0,0,0,0,0,0.06394519540634402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
елена,0,0,0,0,0,0,0,0,0.06394519540634402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
вайцеховский,0,0,0,0,0,0,0,0,0.19183558621903207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
критика,0,0,0,0,0,0,0,0,0.06394519540634402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
метод,0,0,0,0,0,0,0,0,0.04489757635872498,0,0,0,0,0,0,0,0,0,0,0,0.023230920029677814,0,0,0,0,0,0,0,0,0.021890296489089165,0,0,0.02393575073119711,0,0,0,0,0,0,0
работа,0,0,0,0,0,0,0,0,0.03230778497884534,0,0,0,0,0.02432201315920174,0,0,0,0,0,0,0.05438085165404468,0.028599218298727844,0.02707534225185412,0,0.02961463453204736,0,0.02707534225185412,0.044560217101030225,0,0.0515073741649029,0,0,0,0,0.027687755487963064,0,0,0,0,0
этери,0,0,0,0,0,0,0,0,0.12789039081268805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
тутберидзе,0,0,0,0,0,0,0,0,0.12789039081268805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
подчеркнуть,0,0,0,0,0,0,0,0,0.054421385882534506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021537543628016034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
высказывать,0,0,0,0,0,0,0,0,0.06394519540634402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
лишь,0,0,0,0,0,0,0,0,0.04489757635872498,0,0,0,0,0,0,0,0,0,0,0,0,0.03884672291025778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392809817856076,0,0,0,0.029088346357922686
собственный,0,0,0,0,0,0,0,0,0.054421385882534506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047154997533639095,0,0,0,0
позиция,0,0,0,0,0,0,0,0,0.06394519540634402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
а,0,0,0,0,0,0,0,0,0.0234887428973575,0,0,0,0,0,0,0,0.025329502805331538,0,0,0.019085941292845923,0.043654989663045964,0.02142092823240053,0.020507970489044028,0.026023458667512878,0,0.03626748221935744,0.020507970489044028,0.017431944055456353,0,0.05544793576430544,0.03273973809185214,0.021263324336594388,0,0.042399731519086256,0.02087893623387319,0,0.03933935070913812,0.020803682989174753,0.03136485829391579,0.03476078111747469
говорить,0,0,0,0,0,0,0,0,0.04885031444709492,0,0.06563211772898354,0,0,0,0,0,0,0,0,0,0,0,0,0.05973187655007528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
имя,0,0,0,0,0,0,0,0,0.054421385882534506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04476075618566426,0,0,0,0,0
реально,0,0,0,0,0,0,0,0,0.06394519540634402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
уже,0,0,0,0,0,0,0,0,0.030998227609798337,0,0,0,0,0,0,0,0,0,0,0.02395319990276128,0.017596048915248096,0.027533299509968655,0,0,0,0,0,0,0.030673227736110743,0.016678040708241675,0.020071727706988455,0.05456475393740691,0,0.012468406564146656,0,0,0.09929297317791777,0,0.019125642661395836,0
смешно,0,0,0,0,0,0,0,0,0.06394519540634402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
читать,0,0,0,0,0,0,0,0,0.06394519540634402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
очередной,0,0,0,0,0,0,0,0,0.054421385882534506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06859335938251204
опус,0,0,0,0,0,0,0,0,0.06394519540634402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
госпожа,0,0,0,0,0,0,0,0,0.06394519540634402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
выпад,0,0,0,0,0,0,0,0,0.06394519540634402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
адрес,0,0,0,0,0,0,0,0,0.06394519540634402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
написать,0,0,0,0,0,0,0,0,0.054421385882534506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06713646516679878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
страница,0,0,0,0,0,0,0,0,0.06394519540634402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
facebook,0,0,0,0,0,0,0,0,0.06394519540634402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
её,0,0,0,0,0,0,0,0,0.054421385882534506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034436800146784026,0,0,0,0,0,0,0,0,0,0,0,0
мнение,0,0,0,0,0,0,0,0,0.054421385882534506,0,0.03606585053516486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
журналист,0,0,0,0,0,0,0,0,0.07441696372587656,0.04745611564124803,0,0,0,0.027403289643212266,0,0.045270691991920804,0,0,0,0,0.020113719558412936,0,0,0,0,0.026226845555667382,0,0,0,0.01900688605316915,0,0,0,0,0,0,0,0,0,0
объективный,0,0,0,0,0,0,0,0,0.054421385882534506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034436800146784026,0,0,0,0,0,0,0,0,0,0,0,0
специалист,0,0,0,0,0,0,0,0,0.04885031444709492,0,0,0,0,0,0,0,0,0,0,0.03552399692693499,0,0,0,0.05973187655007528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
убедить,0,0,0,0,0,0,0,0,0.06394519540634402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
игнорировать,0,0,0,0,0,0,0,0,0.06394519540634402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
факт,0,0,0,0,0,0,0,0,0.054421385882534506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01829644357513551,0,0,0,0,0,0
делать,0,0,0,0,0,0,0,0,0.054421385882534506,0,0.18032925267582428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
умозаключение,0,0,0,0,0,0,0,0,0.06394519540634402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
исходить,0,0,0,0,0,0,0,0,0.06394519540634402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
из,0,0,0,0,0,0,0,0,0.027684672339128753,0,0.020469434301511505,0.031099964421469263,0.06388134074382591,0.04283053138223292,0.027036407195155047,0,0,0,0.01948705329072824,0,0,0,0,0,0,0.04121773605515498,0,0,0,0.015435457481740581,0,0.02462647388915913,0.05003189168687322,0.01164394375983313,0,0.07514952200113138,0,0,0.017606326925935983,0
личный,0,0,0,0,0,0,0,0,0.054421385882534506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03638052489306965,0,0,0,0,0,0,0,0,0,0,0,0,0,0
симпатия,0,0,0,0,0,0,0,0,0.06394519540634402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
антипатия,0,0,0,0,0,0,0,0,0.06394519540634402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
сегодня,0,0,0,0,0,0,0,0,0.0393265049232854,0,0,0,0,0,0,0,0,0,0,0,0.020972377555850956,0,0,0,0,0,0,0.026138567158715147,0,0.01980114470079932,0,0.033957713746689266,0,0.014540608265369737,0,0,0,0,0,0
всё,0,0,0,0,0,0,0,0,0.030998227609798337,0,0.022402341542735432,0,0,0,0,0,0,0,0,0.07185959970828383,0.03519209783049619,0,0,0,0.07204378163809036,0,0,0,0.030673227736110743,0.03335608141648335,0,0.027282376968703455,0,0.012468406564146656,0,0,0,0,0.019125642661395836,0.04297428002170686
статья,0,0,0,0,0,0,0,0,0.04885031444709492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06618843741848586,0,0,0,0,0,0,0.025602567997377205,0,0,0,0,0,0,0
касаться,0,0,0,0,0,0,0,0,0.054421385882534506,0,0,0,0,0,0,0,0,0,0,0,0,0.0465986608947539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ученик,0,0,0,0,0,0,0,0,0.06394519540634402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
писаться,0,0,0,0,0,0,0,0,0.06394519540634402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
примерно,0,0,0,0,0,0,0,0,0.06394519540634402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
схема,0,0,0,0,0,0,0,0,0.04885031444709492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03137416925295598,0,0,0,0,0,0,0,0,0,0,0.027311097324785098,0
заявить,0,0,0,0,0,0,0,0,0.0393265049232854,0,0,0,0,0,0.038149065570940936,0.04819690806213722,0,0,0.025755732374504896,0,0,0,0,0,0,0,0,0,0,0,0.02417721652349616,0,0,0,0,0,0.03053872772530389,0,0,0
только,0,0,0,0,0,0,0,0,0.0393265049232854,0,0,0,0,0,0.038149065570940936,0,0,0,0,0,0,0,0,0,0,0.027476241181153042,0,0,0,0,0,0,0,0.029081216530739473,0,0,0,0,0.022944285097710862,0.026041666666666664
вот,0,0,0,0,0,0,0,0,0.06394519540634402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
прогноз,0,0,0,0,0,0,0,0,0.054421385882534506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046056664133873666,0,0,0,0,0,0,0,0
иметь,0,0,0,0,0,0,0,0,0.04183159450265487,0,0,0,0,0.03031003711129755,0,0,0,0,0,0,0,0.03635115628322397,0,0,0.03541173598132272,0,0,0,0,0,0,0,0,0.015163912544596737,0,0,0,0,0,0
ничто,0,0,0,0,0,0,0,0,0.054421385882534506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029865518725314164,0
общий,0,0,0,0,0,0,0,0,0.054421385882534506,0,0,0,0,0,0,0.06905167780846823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
последующий,0,0,0,0,0,0,0,0,0.06394519540634402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
реальность,0,0,0,0,0,0,0,0,0.06394519540634402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
туринский,0,0,0,0,0,0,0,0,0,0.07327547167064237,0,0,0,0,0,0,0,0,0.03388374519871595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ювентус,0,0,0,0,0,0,0,0,0,0.14655094334128474,0,0,0,0,0,0,0,0,0.03388374519871595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
криштиану,0,0,0,0,0,0,0,0,0,0.08756118595635666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
роналда,0,0,0,0,0,0,0,0,0,0.08756118595635666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
показать,0,0,0,0,0,0,0,0,0,0.08756118595635666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
странный,0,0,0,0,0,0,0,0,0,0.08756118595635666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жест,0,0,0,0,0,0,0,0,0,0.17512237191271332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
голландский,0,0,0,0,0,0,0,0,0,0.08756118595635666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
аяксом,0,0,0,0,0,0,0,0,0,0.08756118595635666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
чемпион,0,0,0,0,0,0,0,0,0,0.06491886451748301,0,0,0,0,0,0,0.1125884245111847,0,0.061767875005420046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
сообщать,0,0,0,0,0,0,0,0,0,0.06491886451748301,0,0.058202311023133266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025602567997377205,0,0,0,0,0,0,0
советский,0,0,0,0,0,0,0,0,0,0.07327547167064237,0,0.0653360000563181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
спорт,0,0,0,0,0,0,0,0,0,0.07327547167064237,0,0.0653360000563181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
уходить,0,0,0,0,0,0,0,0,0,0.07327547167064237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027951814988225222,0,0,0,0,0,0,0
поле,0,0,0,0,0,0,0,0,0,0.08756118595635666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
форвард,0,0,0,0,0,0,0,0,0,0.058989757384928086,0,0,0,0.032237750254335645,0.04346690648658782,0,0,0,0.028755540070510822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
провести,0,0,0,0,0,0,0,0,0,0.058989757384928086,0,0.053140878105098585,0,0,0,0,0.05146819482211742,0,0.028755540070510822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
рука,0,0,0,0,0,0,0,0,0,0.07327547167064237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03161835502453445,0,0,0,0,0,0,0,0,0
возле,0,0,0,0,0,0,0,0,0,0.08756118595635666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
пятый,0,0,0,0,0,0,0,0,0,0.08756118595635666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
точка,0,0,0,0,0,0,0,0,0,0.08756118595635666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
намекать,0,0,0,0,0,0,0,0,0,0.08756118595635666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
распространение,0,0,0,0,0,0,0,0,0,0.07327547167064237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03638052489306965,0,0,0,0,0,0,0,0,0,0,0,0,0,0
запах,0,0,0,0,0,0,0,0,0,0.08756118595635666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
пользователь,0,0,0,0,0,0,0,0,0,0.05439078460082292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050403198142908105,0.01770586799066136,0,0,0.02751571064475595,0,0,0,0,0,0.030327825089193475,0,0,0,0,0,0
социальный,0,0,0,0,0,0,0,0,0,0.06491886451748301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11946375310015056,0,0,0,0,0,0,0,0,0,0.03382055302363047,0,0,0,0,0,0
португальский,0,0,0,0,0,0,0,0,0,0.08756118595635666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
футболист,0,0,0,0,0,0,0,0,0,0.06491886451748301,0,0.058202311023133266,0,0,0,0,0,0,0.030883937502710023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
данный,0,0,0,0,0,0,0,0,0,0.058989757384928086,0,0,0.055412812216816903,0,0,0,0,0,0,0,0,0,0,0,0.018638992903378355,0,0,0,0,0,0,0,0,0,0,0.0392809817856076,0,0,0,0
поступок,0,0,0,0,0,0,0,0,0,0.08756118595635666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
поражение,0,0,0,0,0,0,0,0,0,0.08756118595635666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
старый,0,0,0,0,0,0,0,0,0,0.08756118595635666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
синьор,0,0,0,0,0,0,0,0,0,0.08756118595635666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
полузащитник,0,0,0,0,0,0,0,0,0,0.08756118595635666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
хедир,0,0,0,0,0,0,0,0,0,0.08756118595635666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
пропустить,0,0,0,0,0,0,0,0,0,0.08756118595635666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
остаток,0,0,0,0,0,0,0,0,0,0.08756118595635666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
из-за,0,0,0,0,0,0,0,0,0,0.05439078460082292,0,0,0,0.03031003711129755,0,0,0,0,0,0.030974826592575694,0,0,0,0,0.01770586799066136,0.028953962562241774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
травма,0,0,0,0,0,0,0,0,0,0.06491886451748301,0,0,0,0,0,0,0,0,0.030883937502710023,0.03552399692693499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
экс-полузащитник,0,0,0,0,0,0,0,0,0,0,0.04162140609072042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
тоттенхэма,0,0,0,0,0,0,0,0,0,0,0.03606585053516486,0,0,0,0,0,0,0,0.03388374519871595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
англия,0,0,0,0,0,0,0,0,0,0,0.03606585053516486,0,0,0,0,0,0,0,0.03388374519871595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
джермэйн,0,0,0,0,0,0,0,0,0,0,0.04162140609072042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
дженас,0,0,0,0,0,0,0,0,0,0,0.04162140609072042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
выразить,0,0,0,0,0,0,0,0,0,0,0.04162140609072042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
манчестер,0,0,0,0,0,0,0,0,0,0,0.06563211772898354,0.11640462204626653,0,0,0,0,0,0,0.061767875005420046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
юнайтед,0,0,0,0,0,0,0,0,0,0,0.06563211772898354,0.11640462204626653,0,0,0,0,0,0,0.061767875005420046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
поторопиться,0,0,0,0,0,0,0,0,0,0,0.04162140609072042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
назначить,0,0,0,0,0,0,0,0,0,0,0.10819755160549457,0,0,0,0,0,0,0,0.03388374519871595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
оле-гуннар,0,0,0,0,0,0,0,0,0,0,0.04162140609072042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
сульшер,0,0,0,0,0,0,0,0,0,0,0.07213170107032972,0.0653360000563181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
новый,0,0,0,0,0,0,0,0,0,0,0.03983291667467952,0,0,0,0,0,0,0,0.018976613939185087,0.021191107452321643,0.015868408077521372,0.024064625269881672,0.02292667203397358,0,0.0655588689283625,0.020049678850325166,0.02292667203397358,0,0,0.015079972933344456,0.03594196267246309,0,0,0.02281615446966193,0.02338656062971927,0.02426609520601297,0,0,0.03434334665928756,0
наставник,0,0,0,0,0,0,0,0,0,0,0.04162140609072042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
увольнение,0,0,0,0,0,0,0,0,0,0,0.04162140609072042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
