word,1,2
сеть,0.0033784917599830482,0.010706548881872115
появиться,0.0,0.005350463934909291
видео,0.0011615460014838908,0.0035309961508503455
празднование,0.0,0.0
игрок,0.010137928567675421,0.0008149416854504243
цска,0.013927217886031901,0.0
кубок,0.007791737606133969,0.0
гагарин,0.007791737606133969,0.0
московский,0.0023619987330925013,0.0018537337718861097
отпраздновать,0.0,0.0
победа,0.016218873064012936,0.0
в,0.06944037257547724,0.08876332624661117
финал,0.010153736339226472,0.0
плей-офф,0.011241574145670683,0.0
континентальный,0.007738675088751543,0.0
хоккейный,0.014663544141813473,0.0
лига,0.018837065269807437,0.0
кхл,0.012097154669568708,0.0
против,0.01115151767550131,0.0
омский,0.004098148970144266,0.0
авангард,0.011415584528777827,0.0
передавать,0.00338224571027767,0.0025079288730371387
спорт-экспресс,0.0,0.0
быть,0.019073243053013365,0.016490921875534414
опубликовать,0.0,0.002645683266108115
тот,0.004977261632250497,0.015532591261122369
как,0.006229741257762785,0.012579771257785
армеец,0.002627890778874845,0.0
радоваться,0.0,0.0
завоевание,0.0,0.0
первый,0.008492214566880023,0.011085274879666656
история,0.006518701589560807,0.003022534852006338
свой,0.012655315522092706,0.010224947864651654
клуб,0.01765953096146504,0.0
хоккеист,0.006940344631432917,0.0
расплёскивать,0.0,0.0
шампанский,0.0,0.0
по,0.013890138375211095,0.020631164809877478
раздевалка,0.0,0.0
и,0.03545758196106362,0.07451132382956908
веселиться,0.0,0.0
четвёртый,0.00728212880041766,0.001204645347862354
матч,0.03103725674456142,0.0
завершиться,0.007656601158710623,0.0
овертайм,0.005429738873041467,0.0
с,0.019217988351671506,0.037894640042440496
счёт,0.010870557457264837,0.0022253424984048074
столичный,0.002627890778874845,0.0
команда,0.016868555052773494,0.002907391643855641
одолеть,0.002627890778874845,0.0
соперник,0.009832974992788034,0.0
весь,0.006718397583894453,0.008360458028889555
четыре,0.008337693715541267,0.0
игра,0.018407185446209832,0.0
серия,0.016759664815827018,0.0
ранее,0.012483450796634949,0.0009618628374750539
национальный,0.008687006975367565,0.0
нхл,0.011625514932397163,0.0
миннесота,0.0,0.0
уайлд,0.0,0.0
поздравить,0.0,0.0
нападать,0.014446376366125977,0.0
кирилл,0.0,0.0
капризов,0.0,0.0
орландо,0.017138680559561977,0.0
проиграть,0.007253999278978168,0.0
торонто,0.017138680559561977,0.0
пустить,0.004284670139890494,0.0
вперёд,0.008569340279780988,0.0
пройти,0.013937689626594214,0.0015269363862651945
апрель,0.01742875526716193,0.006393070972249376
мэджик,0.004284670139890494,0.0
на,0.017015885571072278,0.03584782860755359
площадка,0.0035902256954460495,0.0023577498766819546
принимать,0.004507668763718388,0.002884303335438152
рэпторс,0.004284670139890494,0.0
рамка,0.009675888188360215,0.0
третий,0.008111298534078784,0.008038153514545236
четвертьфинальный,0.004284670139890494,0.0
стадия,0.0035902256954460495,0.0018296443575135512
восточный,0.00674503078538913,0.0
конференция,0.008719456432073952,0.002136425385270748
закончиться,0.004284670139890494,0.0
гость,0.004284670139890494,0.0
самый,0.005069126575330997,0.002206884970080914
результативный,0.005284412955381847,0.0
стать,0.013600482186650328,0.014012820882050223
паскаль,0.004284670139890494,0.0
сиак,0.004284670139890494,0.0
который,0.013273849509128272,0.02057486958577652
набрать,0.009091740101213672,0.0
очки,0.0055015144057676225,0.0
сделать,0.01297627679939313,0.0017156064940705806
подбор,0.0035902256954460495,0.0010768771814008017
у,0.0070170509781634135,0.0074987104754054195
большой,0.006872176652492676,0.009990884163713375
защитник,0.005284412955381847,0.0
терренс,0.004284670139890494,0.0
росс,0.004284670139890494,0.0
балл,0.007253999278978168,0.0
выйти,0.0054691909921074765,0.0032389844141923765
следующий,0.006272395486882916,0.001365554866239255
главный,0.00661697654695273,0.0031132839582216987
тренер,0.011853780237110857,0.0
анжи,0.010233140375727616,0.0
магомед,0.005116570187863808,0.0
адий,0.010233140375727616,0.0
рассказать,0.007306141258792617,0.004701887618980107
о,0.014186502432852025,0.01616063784746288
подготовка,0.005116570187863808,0.0
к,0.009363335032635964,0.017051351810772265
тур,0.007341326988724315,0.0
рпл,0.005116570187863808,0.0
ахмат,0.010233140375727616,0.0
перед,0.006636367755931738,0.0008455138255907618
всегда,0.005116570187863808,0.0
волнительный,0.005116570187863808,0.0
другой,0.007224733882795523,0.006216920031806404
сторона,0.006658387928435863,0.002386366963065052
настроение,0.010233140375727616,0.0
не,0.024439931315300627,0.026029893732494334
мочь,0.007339154476512283,0.011817375142789808
плохой,0.007903150788939786,0.0
наш,0.005010286075693695,0.003288512112702053
ситуация,0.005502452051121824,0.004819163070728963
единственный,0.005116570187863808,0.0
плюс,0.005116570187863808,0.0
поэтому,0.004239377205407667,0.0017218400073392014
любой,0.003079791157260859,0.006782683924457215
мы,0.018115127641979555,0.009519991909287373
готовиться,0.004239377205407667,0.0022255591543651554
хороший,0.012404820352889574,0.0026141778747877592
сказать,0.010543563405627903,0.0022742496882524376
эфир,0.005116570187863808,0.0
телеканал,0.005116570187863808,0.0
тв,0.005116570187863808,0.0
состояться,0.005270449079910576,0.0009921000073832428
начало,0.0037262522047750747,0.0032921975904671706
мск,0.005116570187863808,0.0
олимпийский,0.005915242239061147,0.0
чемпионка,0.003245874042321951,0.0
алина,0.006491748084643902,0.0
загитов,0.009737622126965852,0.0
что,0.02590669588909204,0.025716922940098565
придавать,0.003245874042321951,0.0
она,0.00810587423831037,0.009041886228215034
мотивация,0.003245874042321951,0.0
для,0.009128096493631908,0.02449481315514373
тренировка,0.006491748084643902,0.0
